,p_sym
4994,0.32519225702284527
4995,0.6559126733324296
4996,0.7170332333767092
4997,0.20821391978561365
4998,0.804726138510838
4999,0.07481215187608448
5000,0.4178307273611793
5001,0.08292404168187129
5002,0.24004955009059903
5003,0.3319113399890292
5004,0.2123241906586264
5005,0.5132240315354442
5006,0.6377449807780583
5007,0.9520395884938219
5008,0.059291423874870075
5009,0.12619138317626555
5010,0.555930177749095
5011,0.8640994993870668
5012,0.9300796392400174
5013,0.7545160452209991
5014,0.20149898266463062
5015,0.4762518586893846
5016,0.9650801178974606
5017,0.6028806006132488
5018,0.6408296529684316
5019,0.8612471652561844
5020,0.09158175014508896
5021,0.13124316043445627
5022,0.7725827188934914
5023,0.5523925510927932
5024,0.57899604945974
5025,0.02233843652908385
5026,0.6307329305244131
5027,0.8178650894143423
5028,0.13475380513148905
5029,0.4321720442183514
5030,0.060443016705463815
5031,0.8337654837871052
5032,0.009917633305213447
5033,0.42770421508998757
5034,0.8602152346871387
5035,0.588703350658417
5036,0.010051877315928714
5037,0.21064810754726937
5038,0.25427160159089857
5039,0.22891203812064342
5040,0.496775656110248
5041,0.4368800544924314
5042,0.8790622495543818
5043,0.02161351401914202
5044,0.5779206169030061
5045,0.07617195670709087
5046,0.6128991274958424
5047,0.4595966077141439
5048,0.07035762534026935
5049,0.13299504348468094
5050,0.9019782694296938
5051,0.49568293658834994
5052,0.6962685106150299
5053,0.9428667021298675
5054,0.07954647775197421
5055,0.35793401850494755
5056,0.011106589405698752
5057,0.7619808098280544
5058,0.2381894337130942
5059,0.10965094440560652
5060,0.151609190187022
5061,0.24746807306010843
5062,0.018958366900426404
5063,0.43794879168383183
5064,0.32551691661224047
5065,0.4805045313103935
5066,0.5138495086146521
5067,0.37998460061738126
5068,0.4795206596227257
5069,0.4022907813166138
5070,0.8342816497686975
5071,0.42047718180285243
5072,0.2435833663318817
5073,0.28295642407153576
5074,0.9490959199538681
5075,0.7864555788279186
5076,0.10048614764584074
5077,0.18354908769674771
5078,0.470857248748328
5079,0.6603896920272715
5080,0.3946622628366022
5081,0.33095979304421186
5082,0.5592291805336199
5083,0.15583716971401806
5084,0.2479208269018479
5085,0.25099434379921315
5086,0.26733601355675396
5087,0.46866579608966175
5088,0.7722116905545471
5089,0.7421282237559418
5090,0.7366262418273959
5091,0.6289436691123014
5092,0.9333826213763537
5093,0.7614005115719006
5094,0.11400965101360139
5095,0.8734992614380963
5096,0.40389415026614084
5097,0.8029645553791908
5098,0.420044372947847
5099,0.07837930315384412
5100,0.6722148110848168
5101,0.27916711468289723
5102,0.26524379228051753
5103,0.21514116863713628
5104,0.1831717329023116
5105,0.2523760399968914
5106,0.47990704649494653
5107,0.20042093719398402
5108,0.6811856054349215
5109,0.17860025587790906
5110,0.9023972207501187
5111,0.44050570746631446
5112,0.13516508993028542
5113,0.6766514162781173
5114,0.3486484301104753
5115,0.26971300589700276
5116,0.7353016908980448
5117,0.4888228740561914
5118,0.5278860963956037
5119,0.2791376753188506
5120,0.14570125072470674
5121,0.9977133140921084
5122,0.082775428954032
5123,0.13911333724621133
5124,0.4333488555310806
5125,0.7500693613810171
5126,0.8623708112765035
5127,0.12291153460557369
5128,0.019909552724739377
5129,0.16374118083351064
5130,0.3178029886579279
5131,0.6767168211393277
5132,0.15141123893601582
5133,0.46888448072414357
5134,0.6292415753320855
5135,0.16022052902441508
5136,0.6236907028985483
5137,0.26305418061911434
5138,0.8118907923439421
5139,0.5488727902266874
5140,0.23433440926161508
5141,0.3937454259431863
5142,0.07503394784905726
5143,0.5568641558992548
5144,0.1958044246265458
5145,0.3650654044463518
5146,0.8551895030383995
5147,0.49721484677635785
5148,0.03894085796645852
5149,0.7486158868482679
5150,0.34404089025962736
5151,0.6915575249868717
5152,0.5152848701515064
5153,0.13856894533285347
5154,0.5350417341853808
5155,0.31941225151040686
5156,0.9800955196283807
5157,0.3267234041748357
5158,0.007510840434662103
5159,0.8369040390111586
5160,0.12275313643634489
5161,0.5782745416239881
5162,0.2072533108028075
5163,0.71834748835319
5164,0.9842965069107925
5165,0.226887567890123
5166,0.5515614247242462
5167,0.8566035393192002
5168,0.26111927658372003
5169,0.6072148832791431
5170,0.6057510463217353
5171,0.05650346559309427
5172,0.4330468684155411
5173,0.46821887017139385
5174,0.7397787988290974
5175,0.7786868656727376
5176,0.019132229042168936
5177,0.03565870821757
5178,0.2690111674996237
5179,0.04561140277660436
5180,0.5372783761999556
5181,0.4688325650372983
5182,0.6400146166829144
5183,0.5115156843222554
5184,0.057454768211870566
5185,0.2008924774115144
5186,0.11984767867768387
5187,0.9661610943483605
5188,0.3632449140906918
5189,0.9324450195623233
5190,0.050590233879554525
5191,0.5219891806458946
5192,0.6992235421862706
5193,0.1803766696786785
5194,0.6513546677981366
5195,0.5865041851124232
5196,0.7189926577219197
5197,0.37538921932177727
5198,0.26784561045400834
5199,0.17916119005571574
5200,0.7263360617895811
5201,0.03755981288360255
5202,0.36612868837176116
5203,0.1997122183479092
5204,0.9739266511171847
5205,0.01685483290473211
5206,0.9609477119486307
5207,0.5594234156630115
5208,0.7399712636343341
5209,0.30112894907757104
5210,0.5646526669624009
5211,0.24140436262246423
5212,0.17758419297752515
5213,0.45358100773216137
5214,0.5165055919763741
5215,0.6118423313154858
5216,0.8724640737388317
5217,0.46103917748822076
5218,0.69836649165562
5219,0.9416499151851857
5220,0.5740638425465311
5221,0.7028967272275827
5222,0.6781953203355229
5223,0.041696821477908985
5224,0.6009565699204801
5225,0.31369425622446234
5226,0.08224426579536992
5227,0.8423368417553588
5228,0.5138072234366691
5229,0.013624294768720624
5230,0.9904780162894452
5231,0.9079426307076439
5232,0.8790681525685263
5233,0.27217308684479113
5234,0.294438226675247
5235,0.0682303955424346
5236,0.7949113643640267
5237,0.6672326451250382
5238,0.48783148834671897
5239,0.05694974606779257
5240,0.5203484701330168
5241,0.49295016745566056
5242,0.5690411706809976
5243,0.008764140303745949
5244,0.5091832332834129
5245,0.6886028785858657
5246,0.6245891042000442
5247,0.23693024150435515
5248,0.9126611909582144
5249,0.05998893699122054
5250,0.7275510519288574
5251,0.6686429417934798
5252,0.01548515693555641
5253,0.25255761994297254
5254,0.2692118971400872
5255,0.9811901065619453
5256,0.1395839003993662
5257,0.5229714071623268
5258,0.7092612252823108
5259,0.6963396435522031
5260,0.9662777379108337
5261,0.44266243985412934
5262,0.051088412478949574
5263,0.6914767168170075
5264,0.0969431866322441
5265,0.3860120563845083
5266,0.05930825594236455
5267,0.2394993286900039
5268,0.5834402604909021
5269,0.6434930264475985
5270,0.6807065906784191
5271,0.18711810220288128
5272,0.04982797099838254
5273,0.891763040480637
5274,0.34411114865738257
5275,0.6493317607376424
5276,0.8768060545866375
5277,0.7042996985150175
5278,0.4398385188210516
5279,0.03727665239375544
5280,0.11714473343590182
5281,0.4979166687610179
5282,0.5012604009268232
5283,0.3607062095766983
5284,0.25574422339393243
5285,0.5134788276274849
5286,0.5900418844973367
5287,0.8828000150738298
5288,0.5713358144381758
5289,0.5290907789996249
5290,0.12239710013081351
5291,0.778310819823699
5292,0.5181218771589093
5293,0.5292128062456527
5294,0.7244813625401583
5295,0.4288212735420607
5296,0.8854406003088172
5297,0.7679664087543241
5298,0.7452943338289006
5299,0.7095941572564948
5300,0.6456760245418616
5301,0.8664364544487098
5302,0.9420738286552353
5303,0.24296053275657292
5304,0.4297520660014681
5305,0.9390776420033892
5306,0.9825451815386638
5307,0.24143427222653802
5308,0.792953393976632
5309,0.9204201277860997
5310,0.7046140775845029
5311,0.7324614868846501
5312,0.13935661598252913
5313,0.8602075845756469
5314,0.4024425383898945
5315,0.17187605895431268
5316,0.11322059078522362
5317,0.7975544936204578
5318,0.3504425715421441
5319,0.8056955737423088
5320,0.7369234715245556
5321,0.6560443758802478
5322,0.06791545279314715
5323,0.5168039316868089
5324,0.8076608056948409
5325,0.6606849986464168
5326,0.4175492718134205
5327,0.37381786566822384
5328,0.6187957691991421
5329,0.03631636273092975
5330,0.4432534567072336
5331,0.8584009507922647
5332,0.6025201993385783
5333,0.35281375599665243
5334,0.09247539453281206
5335,0.16537563834294378
5336,0.934405906983552
5337,0.2057078348928254
5338,0.4012314770966262
5339,0.588099189171878
5340,0.2728065899591732
5341,0.03890832451493187
5342,0.42570733349144985
5343,0.24102103150223075
5344,0.9132213043448753
5345,0.12124499129214705
5346,0.2261706809881996
5347,0.08592274856541604
5348,0.5402316774482784
5349,0.8721425909353516
5350,0.06576957615344392
5351,0.8503713311402322
5352,0.7674666353359684
5353,0.9604344021778269
5354,0.5752374278024067
5355,0.1918595674973772
5356,0.4146533814516534
5357,0.42818757750586744
5358,0.05436498540669543
5359,0.8285749796624521
5360,0.5572608574368196
5361,0.37987172227956545
5362,0.7040766820614661
5363,0.6076229804401695
5364,0.5768122637356186
5365,0.1393086518094382
5366,0.7698151636649627
5367,0.2447934865384993
5368,0.37415893256433985
5369,0.8045013500174006
5370,0.3853421367321461
5371,0.030908137094034727
5372,0.37440330778310627
5373,0.4987805946756706
5374,0.10228944360375491
5375,0.8394732002381091
5376,0.6568207271036839
5377,0.06851437482263112
5378,0.962351273990436
5379,0.8973726327217951
5380,0.7990442776197918
5381,0.7860406977362285
5382,0.8563331106897741
5383,0.7121267734294219
5384,0.10151027026480364
5385,0.299464449022135
5386,0.8455003405021544
5387,0.012539502449795958
5388,0.3258425685785945
5389,0.806909776185645
5390,0.731673917616002
5391,0.25389225546351446
5392,0.43252210626838805
5393,0.5494077465061392
5394,0.24288941998940294
5395,0.6109789542156547
5396,0.7338438617296541
5397,0.4506510896848066
5398,0.713628594585965
5399,0.5220952300701764
5400,0.19069373251794575
5401,0.1252572550221298
5402,0.8035035166059351
5403,0.16622732796471684
5404,0.3392618467946731
5405,0.507805921207008
5406,0.9459626251871751
5407,0.35414157212149333
5408,0.80517906386167
5409,0.16492704368483346
5410,0.6147262579732183
5411,0.38155416740525205
5412,0.3632736113806777
5413,0.45204061251744265
5414,0.16615321587149856
5415,0.7580782536694032
5416,0.01793403367921509
5417,0.9419045104309991
5418,0.6425595070407591
5419,0.7726410501142451
5420,0.7523830006319727
5421,0.45890907694832106
5422,0.31327056743354675
5423,0.45667772351294955
5424,0.32191821882264815
5425,0.6076312871320373
5426,0.6799956157591007
5427,0.3728252707718378
5428,0.7591789440668971
5429,0.37312029646966915
5430,0.38118566682558996
5431,0.16459122923388447
5432,0.4484162321299364
5433,0.7788440408118742
5434,0.20682148362595
5435,0.8140493261823788
5436,0.7555159058629518
5437,0.4548976318367537
5438,0.10383950852474322
5439,0.52316889122873
5440,0.8330228899641925
5441,0.12576568297404667
5442,0.5971350512070213
5443,0.3670170752388132
5444,0.1623841116717717
5445,0.21580144716158978
5446,0.14443307535905858
5447,0.48079460175181643
5448,0.43691407587332165
5449,0.4640250052956314
5450,0.2940500719648501
5451,0.7686953359948167
5452,0.2882371494138859
5453,0.37957481786054004
5454,0.9625761600400358
5455,0.06696681703788665
5456,0.13848973189864333
5457,0.15221704258608626
5458,0.6204225678284098
5459,0.40488683063518227
5460,0.9561127376181388
5461,0.7672870638712318
5462,0.3924206224640757
5463,0.9397326795468642
5464,0.24881170176942757
5465,0.5164620815180948
5466,0.6819622102456669
5467,0.1919364807367837
5468,0.9425100391417838
5469,0.29460942672307333
5470,0.42600232039912644
5471,0.6656751901167194
5472,0.607791826045286
5473,0.05826250991595505
5474,0.8420871256305209
5475,0.3339453394890285
5476,0.911895507673298
5477,0.9635068280693586
5478,0.26587259253784645
5479,0.9252853056900439
5480,0.9496269411796792
5481,0.4784666450810532
5482,0.9355072842173526
5483,0.2869643278059195
5484,0.6710451096114615
5485,0.1440786426547166
5486,0.2118750044473876
5487,0.3439277275699315
5488,0.45432252441826004
5489,0.35842001120854583
5490,0.23012943605064395
5491,0.5277143910162099
5492,0.45286743058922885
5493,0.7622808156281274
5494,0.32488908184654774
5495,0.18453604990691264
5496,0.8835420749298027
5497,0.12335313661955949
5498,0.7024100689513111
5499,0.09257237207634506
5500,0.8898953474227432
5501,0.6502643277721064
5502,0.9490916433648079
5503,0.2416509253286886
5504,0.3719959828174425
5505,0.6818358746575583
5506,0.5548249175730535
5507,0.5399616179506307
5508,0.22592333572005052
5509,0.3222401567347847
5510,0.9359315305908729
5511,0.6470916376921181
5512,0.8117442788067667
5513,0.8157530859603805
5514,0.5920390379804602
5515,0.773812154676841
5516,0.3501611128819355
5517,0.7309558128355953
5518,0.4299050697024407
5519,0.6115734877385233
5520,0.2737768937514017
5521,0.00754033441047397
5522,0.9534884996869787
5523,0.34810764760893764
5524,0.3415288778604657
5525,0.7388630138278506
5526,0.3419350552762339
5527,0.12646088721426063
5528,0.3015882505126015
5529,0.9086906167889262
5530,0.8001771321453033
5531,0.5796214075182564
5532,0.6451492785064046
5533,0.5002865535945024
5534,0.9376055224643559
5535,0.4096918487268011
5536,0.020970086277288358
5537,0.190287531737928
5538,0.3757214935513026
5539,0.7701865960695763
5540,0.9413876160009942
5541,0.9011238686164836
5542,0.9194209378401622
5543,0.5980401216056915
5544,0.6731094847370165
5545,0.5138117504141978
5546,0.7901106303025273
5547,0.3349106388650809
5548,0.7501271431929687
5549,0.23404650040759778
5550,0.6763740510361599
5551,0.26613750365759137
5552,0.05056720395528258
5553,0.2050869166285395
5554,0.8935875882065476
5555,0.3370060723230548
5556,0.17906525678012208
5557,0.8919310815787107
5558,0.639801726990557
5559,0.9138954104872697
5560,0.049204764044913474
5561,0.6223222777620542
5562,0.8629845670279603
5563,0.058570132179083356
5564,0.7066649659181358
5565,0.21320414427966383
5566,0.0815836110147784
5567,0.6528886932493134
5568,0.15461990763473354
5569,0.22499082577276242
5570,0.30173255356280315
5571,0.6972920117321485
5572,0.4787133240771466
5573,0.99720136440885
5574,0.6889372367082014
5575,0.13001822655451956
5576,0.09545237032593934
5577,0.8421521598205166
5578,0.36306499103521805
5579,0.6141464630626523
5580,0.7352960816517068
5581,0.15276922046235553
5582,0.5766528133891151
5583,0.8660598494011339
5584,0.7328062171185231
5585,0.7809656328076281
5586,0.8584020959232361
5587,0.5794510358481337
5588,0.38540831271456766
5589,0.5691600163297571
5590,0.6902280566605393
5591,0.3441322274069284
5592,0.37725647226611236
5593,0.7281604385298742
5594,0.21248681706417905
5595,0.08706836800416673
5596,0.6048036387286887
5597,0.8074495907426927
5598,0.35534366887920044
5599,0.349795423577138
5600,0.14381611670407435
5601,0.06762854474705493
5602,0.5650459451436821
5603,0.6905854768395517
5604,0.33364776681920305
5605,0.2404054809560291
5606,0.45339578303019945
5607,0.4144191999609913
5608,0.40846760356136047
5609,0.3732329147349457
5610,0.6707305277858824
5611,0.05529358925423966
5612,0.3964667437925611
5613,0.646321687509975
5614,0.38783940740906175
5615,0.7231550916362022
5616,0.7694128325816212
5617,0.009551315348270362
5618,0.06988399923714395
5619,0.24375575373190372
5620,0.8150493909555528
5621,0.23102781018471163
5622,0.6007217946708938
5623,0.5938003082573727
5624,0.024867040399016216
5625,0.8659849971945385
5626,0.3770552155808877
5627,0.2007783849228053
5628,0.06396392955475394
5629,0.8142313468171486
5630,0.898110305182693
5631,0.17211476220184363
5632,0.6305980415685531
5633,0.6659752562796314
5634,0.1999958253737345
5635,0.18540893374400835
5636,0.3481418891406073
5637,0.30373873512486227
5638,0.03579577028558434
5639,0.2339970234337484
5640,0.2182039083465861
5641,0.18761994459753972
5642,0.008592659218057963
5643,0.2959361726969151
5644,0.09723293713229009
5645,0.26460800115224503
5646,0.9994882396542871
5647,0.04251959948627504
5648,0.9568520886486175
5649,0.20481186650952465
5650,0.2927618392754423
5651,0.7423897111862234
5652,0.8784954988788501
5653,0.5235546340971519
5654,0.5300124933965972
5655,0.914161423376526
5656,0.9813138648551376
5657,0.17438322446024612
5658,0.5617654297913046
5659,0.6881966482481298
5660,0.8062062467209217
5661,0.7964709530975461
5662,0.5141248143692096
5663,0.3250489369764463
5664,0.6348801151774283
5665,0.053305271786864505
5666,0.7995631082009258
5667,0.8470729654683459
5668,0.33641805261138225
5669,0.2829742719508782
5670,0.383107097138095
5671,0.0025551473215220666
5672,0.4359080138544844
5673,0.34450153828187025
5674,0.6149098094906086
5675,0.3421474499563091
5676,0.5554179169174472
5677,0.41522662430595925
5678,0.8771482943294511
5679,0.15932120508101966
5680,0.05414348837895466
5681,0.4826146746372826
5682,0.009348440068331576
5683,0.7282769535188367
5684,0.3156723179640333
5685,0.1344604311403731
5686,0.29943825361695964
5687,0.9998982003172671
5688,0.8227024757526433
5689,0.827513628728283
5690,0.4125024897547078
5691,0.27814847175278223
5692,0.6028972247073955
5693,0.4479403775858011
5694,0.8545050963378381
5695,0.2572387312169909
5696,0.4387608197108779
5697,0.8645543829987732
5698,0.11687944614377344
5699,0.5510470437377067
5700,0.4428805415142214
5701,0.6092736027507988
5702,0.4276186824170888
5703,0.7074669005609762
5704,0.40903396827090255
5705,0.48740770474936645
5706,0.9230019185696454
5707,0.6854663491103802
5708,0.15103597477739938
5709,0.48041551331603305
5710,0.5261543400407264
5711,0.6684718987379576
5712,0.740927084231371
5713,0.21501545439977565
5714,0.7976735962403618
5715,0.5567940874557411
5716,0.6567859494282965
5717,0.8176278797020534
5718,0.15975622691180624
5719,0.3579625339300072
5720,0.42954568590867315
5721,0.7698872386112072
5722,0.9678275384308221
5723,0.31120120856161393
5724,0.04668822197847888
5725,0.46364282498002907
5726,0.8514962190525038
5727,0.7099832405183231
5728,0.35807235270642523
5729,0.0205737597821527
5730,0.3177970852501828
5731,0.5227292313426278
5732,0.9881308370745681
5733,0.6863846304426848
5734,0.7064336796841597
5735,0.8406519673247949
5736,0.9700848375233654
5737,0.3075456212433997
5738,0.8729153982913038
5739,0.08761898673206725
5740,0.787927755802403
5741,0.43763351620503155
5742,0.8707464929132094
5743,0.5390200335259936
5744,0.05427330491509874
5745,0.9742134917522078
5746,0.2983940501987853
5747,0.5995432739218681
5748,0.27348718673475514
5749,0.7719580415950129
5750,0.24210784727486567
5751,0.11522796509417665
5752,0.41688396481117207
5753,0.08758115221220353
5754,0.09511467533480877
5755,0.7422514050605572
5756,0.9762388845795322
5757,0.3323811282204018
5758,0.3565172341304689
5759,0.19831280138231344
5760,0.2039009925015921
5761,0.6860156114753846
5762,0.31631675608459897
5763,0.16290419144303592
5764,0.20476218519827794
5765,0.9725604740783362
5766,0.7313012597669317
5767,0.601940508232045
5768,0.19280684797454894
5769,0.9621545742894879
5770,0.3944627822518001
5771,0.6234015215493364
5772,0.6262227756749018
5773,0.23012995934637448
5774,0.31946740548679065
5775,0.11712676727673821
5776,0.3674886240088173
5777,0.11588635369821276
5778,0.7120114745327351
5779,0.9633094993093727
5780,0.5359370413234879
5781,0.1910798826702127
5782,0.6323453648219839
5783,0.9492666599401824
5784,0.15739172958307823
5785,0.8250454160466697
5786,0.11334416048384655
5787,0.6478270766264165
5788,0.13410566979708893
5789,0.6127970945330028
5790,0.8103799759166151
5791,0.4201719587149969
5792,0.5256412883238677
5793,0.09242771583262799
5794,0.7450361695739869
5795,0.6775213649662328
5796,0.28522865757815685
5797,0.9489773432890275
5798,0.3424188104810051
5799,0.7467333937105585
5800,0.5547713394716706
5801,0.35845066563320804
5802,0.50102116359624
5803,0.377416027308494
5804,0.027071877370377195
5805,0.4697987641921685
5806,0.9169736081675064
5807,0.11807184201645493
5808,0.642280260471443
5809,0.029710937657040803
5810,0.4914535104091686
5811,0.15950364934451344
5812,0.4806758769254472
5813,0.34636391322945115
5814,0.3929379606638631
5815,0.21925373618913224
5816,0.8892240150648755
5817,0.9218158664261774
5818,0.0631272917518948
5819,0.08129658731455247
5820,0.04663447829935352
5821,0.07043327219728512
5822,0.767338114779156
5823,0.25807760674534785
5824,0.7505404231193121
5825,0.38003051131192067
5826,0.6581627085979358
5827,0.6780451289625248
5828,0.04248634028765741
5829,0.94233156725412
5830,0.11607510332354165
5831,0.4336489695803788
5832,0.4865083894967539
5833,0.8468475809784024
5834,0.4526292162187213
5835,0.5131823861852639
5836,0.17960414326505714
5837,0.7060907031063756
5838,0.9214883311797257
5839,0.3310190469525116
5840,0.2140590533396911
5841,0.7097785402944301
5842,0.6649138592625017
5843,0.3251187931853997
5844,0.8838888021062165
5845,0.7122317541226633
5846,0.7600328950153563
5847,0.699356498845093
5848,0.2607256294072674
5849,0.6035627166854469
5850,0.5412146714500432
5851,0.7650829926627054
5852,0.4075461673341003
5853,0.7117489280284846
5854,0.7132600285066695
5855,0.13590242667722563
5856,0.05385670429465028
5857,0.5837026200519704
5858,0.034363820875573325
5859,0.21114227791165874
5860,0.12577075871381826
5861,0.7899990971139853
5862,0.22490977085923125
5863,0.40903810457761924
5864,0.3210101689403234
5865,0.1463599918705315
5866,0.5468980098110535
5867,0.293550124672984
5868,0.8787147777208338
5869,0.12836308536104035
5870,0.15544002610401708
5871,0.21061850954905126
5872,0.38309543738260377
5873,0.3096722562454436
5874,0.2632110206519217
5875,0.6700207214241372
5876,0.24197334802246906
5877,0.03744822352974453
5878,0.28456465907427064
5879,0.16116356155394507
5880,0.5584865443614985
5881,0.7334769335803111
5882,0.9541349218168512
5883,0.7713527602419524
5884,0.9580166316180545
5885,0.5615282919352214
5886,0.07157029513634039
5887,0.39147414144155157
5888,0.4497344138356103
5889,0.7261590516109796
5890,0.8414450697949661
5891,0.15756212876434272
5892,0.36501111470271363
5893,0.8708470945092859
5894,0.6846336730722786
5895,0.14442065631238554
5896,0.2838692868833086
5897,0.15794747603667036
5898,0.9686987464365737
5899,0.329855437102077
5900,0.014433779693400872
5901,0.19298239595063416
5902,0.18975870040127762
5903,0.64972848961331
5904,0.12860609534586587
5905,0.6018521404831098
5906,0.14932395072652016
5907,0.0909961727419134
5908,0.5887571074348551
5909,0.835094396924912
5910,0.9338305390766256
5911,0.05802062169243494
5912,0.6875581683966476
5913,0.08281621068049971
5914,0.13682513978814836
5915,0.6689648192096608
5916,0.9061886355236292
5917,0.027135992769979578
5918,0.3804893068337618
5919,0.3925716405498315
5920,0.3916615256554258
5921,0.8679601561101672
5922,0.25890155721040975
5923,0.38254490409790987
5924,0.5618838013272294
5925,0.938195297021412
5926,0.015582023705481785
5927,0.8664428134768093
5928,0.5596356926859871
5929,0.5144541147909638
5930,0.935931441548265
5931,0.595138317137296
5932,0.7460069336524141
5933,0.7464745520983533
5934,0.11772487682260158
5935,0.13658385635726566
5936,0.5413411309284505
5937,0.912567273916721
5938,0.9080113782570862
5939,0.545543553433762
5940,0.6209116868231501
5941,0.06657030339698156
5942,0.1482838121846941
5943,0.1368632054000095
5944,0.20610102478428438
5945,0.8308494501847887
5946,0.33823330470540114
5947,0.5374889675089023
5948,0.9090797155547019
5949,0.07606892902607976
5950,0.30328058461408913
5951,0.8509366730555824
5952,0.4623355766467073
5953,0.11251094163346631
5954,0.717955199023619
5955,0.37937942601644914
5956,0.21999141797677257
5957,0.9976695842951745
5958,0.8825315153987556
5959,0.8969137477237299
5960,0.9297278022834262
5961,0.6993612677706522
5962,0.23007484891547736
5963,0.4763394795541638
5964,0.922230441735396
5965,0.21612626118769995
5966,0.03774265052705561
5967,0.9564377977234766
5968,0.9552853716775876
5969,0.5860394013902492
5970,0.4581315904038169
5971,0.406154154137616
5972,0.13955698133019534
5973,0.28874314690992664
5974,0.941631757611348
5975,0.6038895745631843
5976,0.027968297731209346
5977,0.01975500244031425
5978,0.34175351652653796
5979,0.6104315053867516
5980,0.05819850452193165
5981,0.19924997559824986
5982,0.8217195584765881
5983,0.2270814182460913
5984,0.8391090268204044
5985,0.9630554634172196
5986,0.04423354050687933
5987,0.49967117889051393
5988,0.7300349814660679
5989,0.7887760505038256
5990,0.17984239255447398
5991,0.7637793512632597
5992,0.23961201920511965
5993,0.20647569482199057
5994,0.06099123487997016
5995,0.9795805195583472
5996,0.4809820631616999
5997,0.6091241158129715
5998,0.3342242594826166
5999,0.856398858481089
6000,0.6870761938313945
6001,0.1467886861221831
6002,0.6380722227771013
6003,0.4468955365187325
6004,0.693727515672429
6005,0.5303431285684566
6006,0.07153320109187167
6007,0.3878895012983069
6008,0.8049822482108301
6009,0.5649999204623091
6010,0.0393138340129644
6011,0.4111675246347374
6012,0.025789590009620778
6013,0.04712109606111681
6014,0.8788485931446658
6015,0.8125454301129532
6016,0.08527403105172837
6017,0.8599023831644399
6018,0.9625911155263978
6019,0.44532155017283215
6020,0.43987641515026765
6021,0.4666873984774331
6022,0.32715517360501833
6023,0.7254490723276836
6024,0.17575355004608528
6025,0.7599702005100761
6026,0.39229119960269154
6027,0.9845439806951908
6028,0.799014943485959
6029,0.6694502875925331
6030,0.46514969286872754
6031,0.26516602556087476
6032,0.9813497977566472
6033,0.33959200449578975
6034,0.21034364113043313
6035,0.6057454938697073
6036,0.35970803711554833
6037,0.7937060854811732
6038,0.11956362977407042
6039,0.8244969705456068
6040,0.895523347162305
6041,0.021688612235176485
6042,0.05227953632614535
6043,0.5221924899064447
6044,0.8717159515296544
6045,0.23323577290016229
6046,0.2785821924987224
6047,0.2899764217772218
6048,0.054009553452554426
6049,0.8961035415209493
6050,0.9050400339253072
6051,0.5743910970496192
6052,0.17898222157360444
6053,0.760503586848864
6054,0.16269846251180453
6055,0.7724738592244018
6056,0.9873466326724168
6057,0.42202536060549534
6058,0.925857900500877
6059,0.10993980891512178
6060,0.5284630986611597
6061,0.5916703301357006
6062,0.24334788998235768
6063,0.34755321043170906
6064,0.9995744617727755
6065,0.8565498300128419
6066,0.43558655451315664
6067,0.9786321531338954
6068,0.4921548982191978
6069,0.20483502178976543
6070,0.934944344514293
6071,0.4253352755747012
6072,0.0757891669803964
6073,0.7419230383761195
6074,0.5869722363686809
6075,0.46084376475679456
6076,0.016313003047894514
6077,0.24069057403707061
6078,0.35558245744687667
6079,0.7606892224333297
6080,0.6992277676014056
6081,0.15133831753661353
6082,0.13015182059075237
6083,0.6813977858186313
6084,0.4837085766053434
6085,0.2589752908988958
6086,0.4727511490509364
6087,0.2793394691790866
6088,0.3070211651423248
6089,0.6743562473184858
6090,0.21233120799419802
6091,0.6878142027944815
6092,0.9957776155000155
6093,0.16735701118631152
6094,0.691095017379907
6095,0.8182507895337593
6096,0.9442184972007669
6097,0.4958760841068546
6098,0.44149061902513465
6099,0.5039799238295682
6100,0.25491603815525965
6101,0.7805086188112726
6102,0.5565945416504345
6103,0.24229164162955952
6104,0.852229752739436
6105,0.10960597729671318
6106,0.11201568059835498
6107,0.9618243366499434
6108,0.5719204863752793
6109,0.7929953389358062
6110,0.6410429926220628
6111,0.5018586415251653
6112,0.8153130068720279
6113,0.7163526461215153
6114,0.8530813230569482
6115,0.9267750261473254
6116,0.7979799157099452
6117,0.7569522241489837
6118,0.5248514657181399
6119,0.5267565720663866
6120,0.09016008277917165
6121,0.5064305614692343
6122,0.07450302876792703
6123,0.76293641841847
6124,0.07139726235081445
6125,0.9405328721745468
6126,0.9896847753874357
6127,0.9913646271459675
6128,0.4922734265824765
6129,0.6032547067753583
6130,0.03141154548131753
6131,0.48947935642645735
6132,0.5054354347382158
6133,0.5083456940381743
6134,0.06018800594734208
6135,0.183189101604063
6136,0.11269019066202057
6137,0.516463627759006
6138,0.16206452945979288
6139,0.6219373648294505
6140,0.3888864533333436
6141,0.25566798473400243
6142,0.40373578784473396
6143,0.7123595292269288
6144,0.8511053162437304
6145,0.5725460421767342
6146,0.43718948013554704
6147,0.849399990807839
6148,0.26638971210131834
6149,0.10785043623234747
6150,0.43789779430708375
6151,0.31749731675841353
6152,0.8778785585283481
6153,0.15973893669495476
6154,0.7218841514212506
6155,0.41746158808005485
6156,0.5348188308988964
6157,0.5111827357660818
6158,0.8439003689209447
6159,0.48968445381747694
6160,0.02231850561274673
6161,0.29324656554418893
6162,0.5189690493594832
6163,0.7843587018762932
6164,0.5310339792807867
6165,0.1725670978572873
